node_id	node_name	node_type	node_community
4327	user_1484	user	cluster_na
4328	user_1485	user	cluster_na
4330	user_1486	user	cluster_na
4331	user_1487	user	cluster_na
4332	user_1488	user	cluster_na
4333	user_1489	user	cluster_na
4335	user_1490	user	cluster_na
4336	user_1491	user	cluster_na
4337	user_1492	user	cluster_na
4339	user_1493	user	cluster_na
4340	user_1494	user	cluster_na
4342	user_1495	user	cluster_na
4343	user_1496	user	cluster_na
4344	user_1497	user	cluster_na
4345	user_1498	user	cluster_na
4348	user_1499	user	cluster_na
4349	user_1500	user	cluster_na
4351	user_1501	user	cluster_na
4354	user_1502	user	cluster_na
4355	user_1503	user	cluster_na
4356	user_1504	user	cluster_na
4363	user_1505	user	cluster_na
4364	user_1506	user	cluster_na
4365	user_1507	user	cluster_na
4367	user_1508	user	cluster_na
4368	user_1509	user	cluster_na
4369	user_1510	user	cluster_na
4370	user_1511	user	cluster_na
4372	user_1512	user	cluster_na
4378	user_1513	user	cluster_na
4379	user_1514	user	cluster_na
4380	user_1515	user	cluster_na
4381	user_1516	user	cluster_na
4382	user_1517	user	cluster_na
4384	user_1518	user	cluster_na
4385	user_1519	user	cluster_na
4386	user_1520	user	cluster_na
4387	user_1521	user	cluster_na
4388	user_1522	user	cluster_na
4389	user_1523	user	cluster_na
4390	user_1524	user	cluster_na
4391	user_1525	user	cluster_na
4393	user_1526	user	cluster_na
4395	user_1527	user	cluster_na
4396	user_1528	user	cluster_na
4397	user_1529	user	cluster_na
4398	user_1530	user	cluster_na
4400	user_1531	user	cluster_na
4401	user_1532	user	cluster_na
4402	user_1533	user	cluster_na
4403	user_1534	user	cluster_na
4404	user_1535	user	cluster_na
4405	user_1536	user	cluster_na
4406	user_1537	user	cluster_na
4408	user_1538	user	cluster_na
4409	user_1539	user	cluster_na
4410	user_1540	user	cluster_na
4411	user_1541	user	cluster_na
4412	user_1542	user	cluster_na
4415	user_1543	user	cluster_na
4416	user_1544	user	cluster_na
4417	user_1545	user	cluster_na
4419	user_1546	user	cluster_na
4420	user_1547	user	cluster_na
4421	user_1548	user	cluster_na
4422	user_1549	user	cluster_na
4426	user_1550	user	cluster_na
4427	user_1551	user	cluster_na
4428	user_1552	user	cluster_na
4429	user_1553	user	cluster_na
4434	user_1554	user	cluster_na
4436	user_1555	user	cluster_na
4437	user_1556	user	cluster_na
4438	user_1557	user	cluster_na
4439	user_1558	user	cluster_na
4440	user_1559	user	cluster_na
4442	user_1560	user	cluster_na
4444	user_1561	user	cluster_na
4445	user_1562	user	cluster_na
4448	user_1563	user	cluster_na
4449	user_1564	user	cluster_na
4450	user_1565	user	cluster_na
4452	user_1566	user	cluster_na
4454	user_1567	user	cluster_na
4455	user_1568	user	cluster_na
4457	user_1569	user	cluster_na
4458	user_1570	user	cluster_na
4461	user_1571	user	cluster_na
4462	user_1572	user	cluster_na
4464	user_1573	user	cluster_na
4465	user_1574	user	cluster_na
4466	user_1575	user	cluster_na
4467	user_1576	user	cluster_na
4468	user_1577	user	cluster_na
4470	user_1578	user	cluster_na
4471	user_1579	user	cluster_na
4473	user_1580	user	cluster_na
4475	user_1581	user	cluster_na
4476	user_1582	user	cluster_na
4477	user_1583	user	cluster_na
4479	user_1584	user	cluster_na
4483	user_1585	user	cluster_na
4485	user_1586	user	cluster_na
4488	user_1587	user	cluster_na
4489	user_1588	user	cluster_na
4490	user_1589	user	cluster_na
4491	user_1590	user	cluster_na
4492	user_1591	user	cluster_na
4495	user_1592	user	cluster_na
4496	user_1593	user	cluster_na
4497	user_1594	user	cluster_na
4499	user_1595	user	cluster_na
4500	user_1596	user	cluster_na
4501	user_1597	user	cluster_na
4503	user_1598	user	cluster_na
4504	user_1599	user	cluster_na
4505	user_1600	user	cluster_na
4507	user_1601	user	cluster_na
4508	user_1602	user	cluster_na
4510	user_1603	user	cluster_na
4513	user_1604	user	cluster_na
4515	user_1605	user	cluster_na
4516	user_1606	user	cluster_na
4517	user_1607	user	cluster_na
4518	user_1608	user	cluster_na
4519	user_1609	user	cluster_na
4520	user_1610	user	cluster_na
4522	user_1611	user	cluster_na
4525	user_1612	user	cluster_na
4527	user_1613	user	cluster_na
4528	user_1614	user	cluster_na
4529	user_1615	user	cluster_na
4533	user_1616	user	cluster_na
4534	user_1617	user	cluster_na
4535	user_1618	user	cluster_na
4536	user_1619	user	cluster_na
4538	user_1620	user	cluster_na
4540	user_1621	user	cluster_na
4541	user_1622	user	cluster_na
4543	user_1623	user	cluster_na
4544	user_1624	user	cluster_na
4547	user_1625	user	cluster_na
4548	user_1626	user	cluster_na
4549	user_1627	user	cluster_na
4550	user_1628	user	cluster_na
4551	user_1629	user	cluster_na
4553	user_1630	user	cluster_na
4554	user_1631	user	cluster_na
4555	user_1632	user	cluster_na
4557	user_1633	user	cluster_na
4558	user_1634	user	cluster_na
4563	user_1635	user	cluster_na
4566	user_1636	user	cluster_na
4567	user_1637	user	cluster_na
4568	user_1638	user	cluster_na
4571	user_1639	user	cluster_na
4572	user_1640	user	cluster_na
4573	user_1641	user	cluster_na
4579	user_1642	user	cluster_na
4581	user_1643	user	cluster_na
4583	user_1644	user	cluster_na
4584	user_1645	user	cluster_na
4586	user_1646	user	cluster_na
4588	user_1647	user	cluster_na
4589	user_1648	user	cluster_na
4590	user_1649	user	cluster_na
4591	user_1650	user	cluster_na
4592	user_1651	user	cluster_na
4594	user_1652	user	cluster_na
4596	user_1653	user	cluster_na
4597	user_1654	user	cluster_na
4598	user_1655	user	cluster_na
4599	user_1656	user	cluster_na
4601	user_1657	user	cluster_na
4603	user_1658	user	cluster_na
4604	user_1659	user	cluster_na
4606	user_1660	user	cluster_na
4608	user_1661	user	cluster_na
4609	user_1662	user	cluster_na
4610	user_1663	user	cluster_na
4611	user_1664	user	cluster_na
4612	user_1665	user	cluster_na
4615	user_1666	user	cluster_na
4616	user_1667	user	cluster_na
4617	user_1668	user	cluster_na
4618	user_1669	user	cluster_na
4622	user_1670	user	cluster_na
4623	user_1671	user	cluster_na
4626	user_1672	user	cluster_na
4630	user_1673	user	cluster_na
4631	user_1674	user	cluster_na
4633	user_1675	user	cluster_na
4634	user_1676	user	cluster_na
4635	user_1677	user	cluster_na
4638	user_1678	user	cluster_na
4639	user_1679	user	cluster_na
4640	user_1680	user	cluster_na
4641	user_1681	user	cluster_na
4643	user_1682	user	cluster_na
4644	user_1683	user	cluster_na
4647	user_1684	user	cluster_na
4648	user_1685	user	cluster_na
4649	user_1686	user	cluster_na
4650	user_1687	user	cluster_na
4651	user_1688	user	cluster_na
4657	user_1689	user	cluster_na
4659	user_1690	user	cluster_na
4660	user_1691	user	cluster_na
4661	user_1692	user	cluster_na
4663	user_1693	user	cluster_na
4664	user_1694	user	cluster_na
4666	user_1695	user	cluster_na
4667	user_1696	user	cluster_na
4668	user_1697	user	cluster_na
4669	user_1698	user	cluster_na
4670	user_1699	user	cluster_na
4671	user_1700	user	cluster_na
4672	user_1701	user	cluster_na
4673	user_1702	user	cluster_na
4675	user_1703	user	cluster_na
4676	user_1704	user	cluster_na
4678	user_1705	user	cluster_na
4679	user_1706	user	cluster_na
4681	user_1707	user	cluster_na
4684	user_1708	user	cluster_na
4685	user_1709	user	cluster_na
4687	user_1710	user	cluster_na
4688	user_1711	user	cluster_na
4689	user_1712	user	cluster_na
4690	user_1713	user	cluster_na
4691	user_1714	user	cluster_na
4692	user_1715	user	cluster_na
4693	user_1716	user	cluster_na
4694	user_1717	user	cluster_na
4695	user_1718	user	cluster_na
4696	user_1719	user	cluster_na
4697	user_1720	user	cluster_na
4698	user_1721	user	cluster_na
4701	user_1722	user	cluster_na
4702	user_1723	user	cluster_na
4703	user_1724	user	cluster_na
4705	user_1725	user	cluster_na
4707	user_1726	user	cluster_na
4708	user_1727	user	cluster_na
4709	user_1728	user	cluster_na
4713	user_1729	user	cluster_na
4715	user_1730	user	cluster_na
4716	user_1731	user	cluster_na
4719	user_1732	user	cluster_na
4721	user_1733	user	cluster_na
4726	user_1734	user	cluster_na
4729	user_1735	user	cluster_na
4730	user_1736	user	cluster_na
4731	user_1737	user	cluster_na
4732	user_1738	user	cluster_na
4733	user_1739	user	cluster_na
4738	user_1740	user	cluster_na
4739	user_1741	user	cluster_na
4740	user_1742	user	cluster_na
4742	user_1743	user	cluster_na
4744	user_1744	user	cluster_na
4745	user_1745	user	cluster_na
4746	user_1746	user	cluster_na
4747	user_1747	user	cluster_na
4751	user_1748	user	cluster_na
4752	user_1749	user	cluster_na
4753	user_1750	user	cluster_na
4754	user_1751	user	cluster_na
4755	user_1752	user	cluster_na
4756	user_1753	user	cluster_na
4758	user_1754	user	cluster_na
4760	user_1755	user	cluster_na
4761	user_1756	user	cluster_na
4763	user_1757	user	cluster_na
4766	user_1758	user	cluster_na
4767	user_1759	user	cluster_na
4769	user_1760	user	cluster_na
4770	user_1761	user	cluster_na
4772	user_1762	user	cluster_na
4775	user_1763	user	cluster_na
4783	user_1764	user	cluster_na
4787	user_1765	user	cluster_na
4788	user_1766	user	cluster_na
4790	user_1767	user	cluster_na
4792	user_1768	user	cluster_na
4795	user_1769	user	cluster_na
4796	user_1770	user	cluster_na
4798	user_1771	user	cluster_na
4799	user_1772	user	cluster_na
4801	user_1773	user	cluster_na
4802	user_1774	user	cluster_na
4806	user_1775	user	cluster_na
4808	user_1776	user	cluster_na
4811	user_1777	user	cluster_na
4812	user_1778	user	cluster_na
4818	user_1779	user	cluster_na
4823	user_1780	user	cluster_na
4824	user_1781	user	cluster_na
4825	user_1782	user	cluster_na
4826	user_1783	user	cluster_na
4827	user_1784	user	cluster_na
4828	user_1785	user	cluster_na
4829	user_1786	user	cluster_na
4830	user_1787	user	cluster_na
4831	user_1788	user	cluster_na
4832	user_1789	user	cluster_na
4834	user_1790	user	cluster_na
4836	user_1791	user	cluster_na
4840	user_1792	user	cluster_na
4841	user_1793	user	cluster_na
4842	user_1794	user	cluster_na
4844	user_1795	user	cluster_na
4845	user_1796	user	cluster_na
4846	user_1797	user	cluster_na
4847	user_1798	user	cluster_na
4850	user_1799	user	cluster_na
4851	user_1800	user	cluster_na
4852	user_1801	user	cluster_na
4854	user_1802	user	cluster_na
4855	user_1803	user	cluster_na
4857	user_1804	user	cluster_na
4858	user_1805	user	cluster_na
4859	user_1806	user	cluster_na
4860	user_1807	user	cluster_na
4861	user_1808	user	cluster_na
4863	user_1809	user	cluster_na
4864	user_1810	user	cluster_na
4866	user_1811	user	cluster_na
4867	user_1812	user	cluster_na
4869	user_1813	user	cluster_na
4870	user_1814	user	cluster_na
4871	user_1815	user	cluster_na
4874	user_1816	user	cluster_na
4875	user_1817	user	cluster_na
4876	user_1818	user	cluster_na
4879	user_1819	user	cluster_na
4880	user_1820	user	cluster_na
4881	user_1821	user	cluster_na
4882	user_1822	user	cluster_na
4883	user_1823	user	cluster_na
4888	user_1824	user	cluster_na
4889	user_1825	user	cluster_na
4890	user_1826	user	cluster_na
4893	user_1827	user	cluster_na
4895	user_1828	user	cluster_na
4897	user_1829	user	cluster_na
4898	user_1830	user	cluster_na
4899	user_1831	user	cluster_na
4900	user_1832	user	cluster_na
4902	user_1833	user	cluster_na
4903	user_1834	user	cluster_na
4905	user_1835	user	cluster_na
4906	user_1836	user	cluster_na
4907	user_1837	user	cluster_na
4909	user_1838	user	cluster_na
4910	user_1839	user	cluster_na
4912	user_1840	user	cluster_na
4913	user_1841	user	cluster_na
4914	user_1842	user	cluster_na
4917	user_1843	user	cluster_na
4918	user_1844	user	cluster_na
4919	user_1845	user	cluster_na
4920	user_1846	user	cluster_na
4922	user_1847	user	cluster_na
4923	user_1848	user	cluster_na
4924	user_1849	user	cluster_na
4926	user_1850	user	cluster_na
4927	user_1851	user	cluster_na
4928	user_1852	user	cluster_na
4929	user_1853	user	cluster_na
4932	user_1854	user	cluster_na
4933	user_1855	user	cluster_na
4935	user_1856	user	cluster_na
4936	user_1857	user	cluster_na
4938	user_1858	user	cluster_na
4939	user_1859	user	cluster_na
4941	user_1860	user	cluster_na
4942	user_1861	user	cluster_na
4943	user_1862	user	cluster_na
4944	user_1863	user	cluster_na
4946	user_1864	user	cluster_na
4948	user_1865	user	cluster_na
4951	user_1866	user	cluster_na
4952	user_1867	user	cluster_na
4956	user_1868	user	cluster_na
4958	user_1869	user	cluster_na
4959	user_1870	user	cluster_na
4960	user_1871	user	cluster_na
4961	user_1872	user	cluster_na
4964	user_1873	user	cluster_na
4967	user_1874	user	cluster_na
4969	user_1875	user	cluster_na
4971	user_1876	user	cluster_na
4972	user_1877	user	cluster_na
4976	user_1878	user	cluster_na
4977	user_1879	user	cluster_na
4978	user_1880	user	cluster_na
4979	user_1881	user	cluster_na
4982	user_1882	user	cluster_na
4983	user_1883	user	cluster_na
4984	user_1884	user	cluster_na
4985	user_1885	user	cluster_na
4986	user_1886	user	cluster_na
4987	user_1887	user	cluster_na
4988	user_1888	user	cluster_na
4989	user_1889	user	cluster_na
4992	user_1890	user	cluster_na
4993	user_1891	user	cluster_na
4994	user_1892	user	cluster_na
4995	user_1893	user	cluster_na
4996	user_1894	user	cluster_na
4998	user_1895	user	cluster_na
4999	user_1896	user	cluster_na
5000	user_1897	user	cluster_na
5001	user_1898	user	cluster_na
5002	user_1899	user	cluster_na
5003	user_1900	user	cluster_na
5004	user_1901	user	cluster_na
5005	user_1902	user	cluster_na
5007	user_1903	user	cluster_na
5008	user_1904	user	cluster_na
5010	user_1905	user	cluster_na
5011	user_1906	user	cluster_na
5013	user_1907	user	cluster_na
5014	user_1908	user	cluster_na
5015	user_1909	user	cluster_na
5019	user_1910	user	cluster_na
5025	user_1911	user	cluster_na
5028	user_1912	user	cluster_na
5029	user_1913	user	cluster_na
5031	user_1914	user	cluster_na
5034	user_1915	user	cluster_na
5035	user_1916	user	cluster_na
5036	user_1917	user	cluster_na
5037	user_1918	user	cluster_na
5038	user_1919	user	cluster_na
5040	user_1920	user	cluster_na
5041	user_1921	user	cluster_na
5042	user_1922	user	cluster_na
5043	user_1923	user	cluster_na
5047	user_1924	user	cluster_na
5048	user_1925	user	cluster_na
5049	user_1926	user	cluster_na
5050	user_1927	user	cluster_na
5051	user_1928	user	cluster_na
5052	user_1929	user	cluster_na
5053	user_1930	user	cluster_na
5054	user_1931	user	cluster_na
5057	user_1932	user	cluster_na
5058	user_1933	user	cluster_na
5059	user_1934	user	cluster_na
5062	user_1935	user	cluster_na
5063	user_1936	user	cluster_na
5064	user_1937	user	cluster_na
5067	user_1938	user	cluster_na
5068	user_1939	user	cluster_na
5069	user_1940	user	cluster_na
5070	user_1941	user	cluster_na
5072	user_1942	user	cluster_na
5073	user_1943	user	cluster_na
5075	user_1944	user	cluster_na
5078	user_1945	user	cluster_na
5079	user_1946	user	cluster_na
5081	user_1947	user	cluster_na
5082	user_1948	user	cluster_na
5083	user_1949	user	cluster_na
5086	user_1950	user	cluster_na
5090	user_1951	user	cluster_na
5091	user_1952	user	cluster_na
5097	user_1953	user	cluster_na
5098	user_1954	user	cluster_na
5099	user_1955	user	cluster_na
5101	user_1956	user	cluster_na
5103	user_1957	user	cluster_na
5104	user_1958	user	cluster_na
5105	user_1959	user	cluster_na
5106	user_1960	user	cluster_na
5107	user_1961	user	cluster_na
5108	user_1962	user	cluster_na
5109	user_1963	user	cluster_na
5110	user_1964	user	cluster_na
5111	user_1965	user	cluster_na
5113	user_1966	user	cluster_na
5114	user_1967	user	cluster_na
5116	user_1968	user	cluster_na
5119	user_1969	user	cluster_na
5122	user_1970	user	cluster_na
5126	user_1971	user	cluster_na
5127	user_1972	user	cluster_na
5130	user_1973	user	cluster_na
5132	user_1974	user	cluster_na
5134	user_1975	user	cluster_na
5139	user_1976	user	cluster_na
5140	user_1977	user	cluster_na
5141	user_1978	user	cluster_na
5142	user_1979	user	cluster_na
5143	user_1980	user	cluster_na
5145	user_1981	user	cluster_na
5146	user_1982	user	cluster_na
5148	user_1983	user	cluster_na
5149	user_1984	user	cluster_na
5151	user_1985	user	cluster_na
5159	user_1986	user	cluster_na
5160	user_1987	user	cluster_na
5161	user_1988	user	cluster_na
5162	user_1989	user	cluster_na
5163	user_1990	user	cluster_na
5164	user_1991	user	cluster_na
5167	user_1992	user	cluster_na
5168	user_1993	user	cluster_na
5169	user_1994	user	cluster_na
5170	user_1995	user	cluster_na
5171	user_1996	user	cluster_na
5173	user_1997	user	cluster_na
5175	user_1998	user	cluster_na
5176	user_1999	user	cluster_na
5178	user_2000	user	cluster_na
5179	user_2001	user	cluster_na
5182	user_2002	user	cluster_na
5184	user_2003	user	cluster_na
5185	user_2004	user	cluster_na
5186	user_2005	user	cluster_na
5188	user_2006	user	cluster_na
5189	user_2007	user	cluster_na
5190	user_2008	user	cluster_na
5191	user_2009	user	cluster_na
5193	user_2010	user	cluster_na
5194	user_2011	user	cluster_na
5195	user_2012	user	cluster_na
5197	user_2013	user	cluster_na
5198	user_2014	user	cluster_na
5199	user_2015	user	cluster_na
5200	user_2016	user	cluster_na
5201	user_2017	user	cluster_na
5205	user_2018	user	cluster_na
5207	user_2019	user	cluster_na
5208	user_2020	user	cluster_na
5209	user_2021	user	cluster_na
5211	user_2022	user	cluster_na
5212	user_2023	user	cluster_na
5213	user_2024	user	cluster_na
5214	user_2025	user	cluster_na
5215	user_2026	user	cluster_na
5216	user_2027	user	cluster_na
5218	user_2028	user	cluster_na
5219	user_2029	user	cluster_na
5220	user_2030	user	cluster_na
5221	user_2031	user	cluster_na
5222	user_2032	user	cluster_na
5224	user_2033	user	cluster_na
5226	user_2034	user	cluster_na
5228	user_2035	user	cluster_na
5229	user_2036	user	cluster_na
5231	user_2037	user	cluster_na
5232	user_2038	user	cluster_na
5233	user_2039	user	cluster_na
5237	user_2040	user	cluster_na
5239	user_2041	user	cluster_na
5241	user_2042	user	cluster_na
5243	user_2043	user	cluster_na
5245	user_2044	user	cluster_na
5246	user_2045	user	cluster_na
5247	user_2046	user	cluster_na
5248	user_2047	user	cluster_na
5249	user_2048	user	cluster_na
5250	user_2049	user	cluster_na
5252	user_2050	user	cluster_na
5254	user_2051	user	cluster_na
5256	user_2052	user	cluster_na
5257	user_2053	user	cluster_na
5258	user_2054	user	cluster_na
5260	user_2055	user	cluster_na
5262	user_2056	user	cluster_na
5263	user_2057	user	cluster_na
5264	user_2058	user	cluster_na
5265	user_2059	user	cluster_na
5266	user_2060	user	cluster_na
5268	user_2061	user	cluster_na
5272	user_2062	user	cluster_na
5274	user_2063	user	cluster_na
5276	user_2064	user	cluster_na
5277	user_2065	user	cluster_na
5278	user_2066	user	cluster_na
5279	user_2067	user	cluster_na
5280	user_2068	user	cluster_na
5283	user_2069	user	cluster_na
5285	user_2070	user	cluster_na
5286	user_2071	user	cluster_na
5288	user_2072	user	cluster_na
5290	user_2073	user	cluster_na
5291	user_2074	user	cluster_na
5292	user_2075	user	cluster_na
5293	user_2076	user	cluster_na
5296	user_2077	user	cluster_na
5297	user_2078	user	cluster_na
5298	user_2079	user	cluster_na
5299	user_2080	user	cluster_na
5300	user_2081	user	cluster_na
5303	user_2082	user	cluster_na
5306	user_2083	user	cluster_na
5309	user_2084	user	cluster_na
5311	user_2085	user	cluster_na
5312	user_2086	user	cluster_na
5313	user_2087	user	cluster_na
5315	user_2088	user	cluster_na
5316	user_2089	user	cluster_na
5319	user_2090	user	cluster_na
5320	user_2091	user	cluster_na
5321	user_2092	user	cluster_na
5322	user_2093	user	cluster_na
5323	user_2094	user	cluster_na
5325	user_2095	user	cluster_na
5327	user_2096	user	cluster_na
5328	user_2097	user	cluster_na
5331	user_2098	user	cluster_na
5334	user_2099	user	cluster_na
5336	user_2100	user	cluster_na
5340	user_2101	user	cluster_na
5342	user_2102	user	cluster_na
5343	user_2103	user	cluster_na
5344	user_2104	user	cluster_na
5345	user_2105	user	cluster_na
5346	user_2106	user	cluster_na
5347	user_2107	user	cluster_na
5348	user_2108	user	cluster_na
5349	user_2109	user	cluster_na
5350	user_2110	user	cluster_na
5351	user_2111	user	cluster_na
5353	user_2112	user	cluster_na
5355	user_2113	user	cluster_na
5356	user_2114	user	cluster_na
5357	user_2115	user	cluster_na
5358	user_2116	user	cluster_na
5359	user_2117	user	cluster_na
5360	user_2118	user	cluster_na
5362	user_2119	user	cluster_na
5363	user_2120	user	cluster_na
5366	user_2121	user	cluster_na
5367	user_2122	user	cluster_na
5369	user_2123	user	cluster_na
5370	user_2124	user	cluster_na
5371	user_2125	user	cluster_na
5373	user_2126	user	cluster_na
5374	user_2127	user	cluster_na
5375	user_2128	user	cluster_na
5376	user_2129	user	cluster_na
5378	user_2130	user	cluster_na
5382	user_2131	user	cluster_na
5383	user_2132	user	cluster_na
5385	user_2133	user	cluster_na
5387	user_2134	user	cluster_na
5391	user_2135	user	cluster_na
5392	user_2136	user	cluster_na
5393	user_2137	user	cluster_na
5394	user_2138	user	cluster_na
5396	user_2139	user	cluster_na
5399	user_2140	user	cluster_na
5400	user_2141	user	cluster_na
5403	user_2142	user	cluster_na
5405	user_2143	user	cluster_na
5408	user_2144	user	cluster_na
5411	user_2145	user	cluster_na
5412	user_2146	user	cluster_na
5418	user_2147	user	cluster_na
5422	user_2148	user	cluster_na
5423	user_2149	user	cluster_na
5425	user_2150	user	cluster_na
5426	user_2151	user	cluster_na
5428	user_2152	user	cluster_na
5433	user_2153	user	cluster_na
5434	user_2154	user	cluster_na
5435	user_2155	user	cluster_na
5437	user_2156	user	cluster_na
5438	user_2157	user	cluster_na
5443	user_2158	user	cluster_na
5445	user_2159	user	cluster_na
5447	user_2160	user	cluster_na
5449	user_2161	user	cluster_na
5451	user_2162	user	cluster_na
5454	user_2163	user	cluster_na
5455	user_2164	user	cluster_na
5456	user_2165	user	cluster_na
5458	user_2166	user	cluster_na
5460	user_2167	user	cluster_na
5461	user_2168	user	cluster_na
5462	user_2169	user	cluster_na
5464	user_2170	user	cluster_na
5465	user_2171	user	cluster_na
5466	user_2172	user	cluster_na
5467	user_2173	user	cluster_na
5469	user_2174	user	cluster_na
5470	user_2175	user	cluster_na
5472	user_2176	user	cluster_na
5473	user_2177	user	cluster_na
5474	user_2178	user	cluster_na
5475	user_2179	user	cluster_na
5477	user_2180	user	cluster_na
5478	user_2181	user	cluster_na
5481	user_2182	user	cluster_na
5482	user_2183	user	cluster_na
5483	user_2184	user	cluster_na
5484	user_2185	user	cluster_na
5485	user_2186	user	cluster_na
5486	user_2187	user	cluster_na
5487	user_2188	user	cluster_na
5488	user_2189	user	cluster_na
5489	user_2190	user	cluster_na
5490	user_2191	user	cluster_na
5491	user_2192	user	cluster_na
5492	user_2193	user	cluster_na
5493	user_2194	user	cluster_na
5494	user_2195	user	cluster_na
5495	user_2196	user	cluster_na
5497	user_2197	user	cluster_na
5498	user_2198	user	cluster_na
5499	user_2199	user	cluster_na
5501	user_2200	user	cluster_na
5502	user_2201	user	cluster_na
5503	user_2202	user	cluster_na
5505	user_2203	user	cluster_na
5507	user_2204	user	cluster_na
5508	user_2205	user	cluster_na
5510	user_2206	user	cluster_na
5513	user_2207	user	cluster_na
5514	user_2208	user	cluster_na
5515	user_2209	user	cluster_na
5517	user_2210	user	cluster_na
5520	user_2211	user	cluster_na
5521	user_2212	user	cluster_na
5524	user_2213	user	cluster_na
5526	user_2214	user	cluster_na
5528	user_2215	user	cluster_na
5529	user_2216	user	cluster_na
5531	user_2217	user	cluster_na
5532	user_2218	user	cluster_na
5533	user_2219	user	cluster_na
5539	user_2220	user	cluster_na
5541	user_2221	user	cluster_na
5542	user_2222	user	cluster_na
5543	user_2223	user	cluster_na
5545	user_2224	user	cluster_na
5546	user_2225	user	cluster_na
5547	user_2226	user	cluster_na
5548	user_2227	user	cluster_na
5549	user_2228	user	cluster_na
5551	user_2229	user	cluster_na
5552	user_2230	user	cluster_na
5555	user_2231	user	cluster_na
5557	user_2232	user	cluster_na
5560	user_2233	user	cluster_na
5561	user_2234	user	cluster_na
5563	user_2235	user	cluster_na
5565	user_2236	user	cluster_na
5566	user_2237	user	cluster_na
5567	user_2238	user	cluster_na
5569	user_2239	user	cluster_na
5571	user_2240	user	cluster_na
5572	user_2241	user	cluster_na
5573	user_2242	user	cluster_na
5575	user_2243	user	cluster_na
5577	user_2244	user	cluster_na
5580	user_2245	user	cluster_na
5581	user_2246	user	cluster_na
5582	user_2247	user	cluster_na
5585	user_2248	user	cluster_na
5586	user_2249	user	cluster_na
5588	user_2250	user	cluster_na
5589	user_2251	user	cluster_na
5591	user_2252	user	cluster_na
5592	user_2253	user	cluster_na
5593	user_2254	user	cluster_na
5594	user_2255	user	cluster_na
5595	user_2256	user	cluster_na
5596	user_2257	user	cluster_na
5598	user_2258	user	cluster_na
5600	user_2259	user	cluster_na
5603	user_2260	user	cluster_na
5604	user_2261	user	cluster_na
5605	user_2262	user	cluster_na
5608	user_2263	user	cluster_na
5609	user_2264	user	cluster_na
5610	user_2265	user	cluster_na
5612	user_2266	user	cluster_na
5614	user_2267	user	cluster_na
5616	user_2268	user	cluster_na
5617	user_2269	user	cluster_na
5618	user_2270	user	cluster_na
5621	user_2271	user	cluster_na
5624	user_2272	user	cluster_na
5626	user_2273	user	cluster_na
5627	user_2274	user	cluster_na
5628	user_2275	user	cluster_na
5630	user_2276	user	cluster_na
5631	user_2277	user	cluster_na
5633	user_2278	user	cluster_na
5635	user_2279	user	cluster_na
5637	user_2280	user	cluster_na
5638	user_2281	user	cluster_na
5639	user_2282	user	cluster_na
5643	user_2283	user	cluster_na
5644	user_2284	user	cluster_na
5648	user_2285	user	cluster_na
5649	user_2286	user	cluster_na
5651	user_2287	user	cluster_na
5655	user_2288	user	cluster_na
5656	user_2289	user	cluster_na
5657	user_2290	user	cluster_na
5658	user_2291	user	cluster_na
5660	user_2292	user	cluster_na
5661	user_2293	user	cluster_na
5662	user_2294	user	cluster_na
5663	user_2295	user	cluster_na
5665	user_2296	user	cluster_na
5666	user_2297	user	cluster_na
5669	user_2298	user	cluster_na
5670	user_2299	user	cluster_na
5672	user_2300	user	cluster_na
5674	user_2301	user	cluster_na
5677	user_2302	user	cluster_na
5680	user_2303	user	cluster_na
5684	user_2304	user	cluster_na
5685	user_2305	user	cluster_na
5687	user_2306	user	cluster_na
5688	user_2307	user	cluster_na
5690	user_2308	user	cluster_na
5691	user_2309	user	cluster_na
5692	user_2310	user	cluster_na
5693	user_2311	user	cluster_na
5695	user_2312	user	cluster_na
5698	user_2313	user	cluster_na
5699	user_2314	user	cluster_na
5701	user_2315	user	cluster_na
5702	user_2316	user	cluster_na
5705	user_2317	user	cluster_na
5707	user_2318	user	cluster_na
5708	user_2319	user	cluster_na
5709	user_2320	user	cluster_na
5711	user_2321	user	cluster_na
5712	user_2322	user	cluster_na
5714	user_2323	user	cluster_na
5715	user_2324	user	cluster_na
5716	user_2325	user	cluster_na
5717	user_2326	user	cluster_na
5719	user_2327	user	cluster_na
5721	user_2328	user	cluster_na
5724	user_2329	user	cluster_na
5725	user_2330	user	cluster_na
5726	user_2331	user	cluster_na
5728	user_2332	user	cluster_na
5729	user_2333	user	cluster_na
5730	user_2334	user	cluster_na
5731	user_2335	user	cluster_na
5733	user_2336	user	cluster_na
5736	user_2337	user	cluster_na
5739	user_2338	user	cluster_na
5741	user_2339	user	cluster_na
5742	user_2340	user	cluster_na
5743	user_2341	user	cluster_na
5744	user_2342	user	cluster_na
5746	user_2343	user	cluster_na
5749	user_2344	user	cluster_na
5750	user_2345	user	cluster_na
5751	user_2346	user	cluster_na
5752	user_2347	user	cluster_na
5753	user_2348	user	cluster_na
5756	user_2349	user	cluster_na
5757	user_2350	user	cluster_na
5759	user_2351	user	cluster_na
5760	user_2352	user	cluster_na
5761	user_2353	user	cluster_na
5762	user_2354	user	cluster_na
5763	user_2355	user	cluster_na
5765	user_2356	user	cluster_na
5766	user_2357	user	cluster_na
